1.001548E+0,-1.822878E-9
1.649076E+0,-1.680803E-9
2.298188E+0,-1.500584E-9
2.949159E+0,-1.281973E-9
3.599743E+0,-1.228711E-9
4.248639E+0,-1.235127E-9
4.897750E+0,-1.243779E-9
5.568138E+0,-1.032529E-9
6.215273E+0,-9.458992E-10
6.864099E+0,-1.029343E-9
7.514644E+0,-9.771790E-10
8.165945E+0,-8.243605E-10
8.816586E+0,-7.964123E-10
9.464931E+0,-8.347040E-10
1.011437E+1,-6.784541E-10
1.070892E+1,-6.936716E-10
1.135620E+1,-7.504117E-10
1.200681E+1,-6.025171E-10
1.265668E+1,-4.757563E-10
1.330667E+1,-3.671971E-10
1.395530E+1,-7.276371E-10
1.460527E+1,-8.846819E-10
1.525444E+1,-9.179510E-10
1.590613E+1,-1.532260E-9
1.655573E+1,-9.595752E-10
1.720544E+1,-2.653014E-10
1.785567E+1,-3.905208E-10
1.850481E+1,-9.649952E-10
1.915655E+1,-5.194689E-10
1.980605E+1,-5.720332E-10
2.045285E+1,-4.754580E-10
2.110304E+1,-8.350037E-10
2.175244E+1,-1.251039E-9
2.240211E+1,-6.292218E-10
2.305162E+1,-6.005768E-10
2.370233E+1,-7.687638E-10
2.435103E+1,-7.000865E-10
2.500167E+1,-5.526385E-10
2.565071E+1,-5.188230E-10
2.630017E+1,-5.878967E-10
2.695094E+1,-6.040592E-10
2.760082E+1,-6.002300E-10
2.825091E+1,-6.424503E-10
2.886250E+1,-5.867033E-10
2.951243E+1,-4.590477E-10
3.016089E+1,-4.998259E-10
3.081158E+1,-6.071917E-10
3.145927E+1,-6.190771E-10
3.211118E+1,-4.611860E-10
3.275990E+1,-4.525330E-10
3.340952E+1,-5.150930E-10
3.405913E+1,-4.640705E-10
3.470494E+1,-4.766021E-10
3.535471E+1,-6.113194E-10
3.600443E+1,-4.987816E-10
3.665434E+1,-4.439800E-10
3.730361E+1,-5.063408E-10
3.795554E+1,-6.218622E-10
3.860487E+1,-5.010194E-10
3.925379E+1,-4.137931E-10
3.990327E+1,-4.230933E-10
4.055246E+1,-4.664075E-10
4.120274E+1,-4.774974E-10
4.185222E+1,-4.785415E-10
4.250209E+1,-5.267791E-10
4.315188E+1,-4.631255E-10
4.380139E+1,-4.156339E-10
4.445105E+1,-4.893337E-10
4.509995E+1,-6.056998E-10
4.574987E+1,-4.887358E-10
4.640010E+1,-4.147883E-10
4.705015E+1,-4.739665E-10
4.764339E+1,-4.961460E-10
4.829338E+1,-4.549202E-10
4.894164E+1,-4.392058E-10
4.959198E+1,-4.339840E-10
5.024088E+1,-4.615840E-10
5.089221E+1,-4.494999E-10
5.154139E+1,-5.261329E-10
5.219120E+1,-4.708335E-10
5.284065E+1,-4.230435E-10
5.349036E+1,-3.649097E-10
5.414077E+1,-4.343820E-10
5.478932E+1,-4.298064E-10
5.544065E+1,-4.264255E-10
5.609086E+1,-3.649097E-10
5.674073E+1,-4.129487E-10
5.738997E+1,-3.913161E-10
5.803770E+1,6.217133E-9
5.868592E+1,-1.000010E-9
5.933549E+1,-4.903797E-10
5.998559E+1,-3.682433E-10
6.063475E+1,-4.296596E-10
6.128466E+1,-4.423902E-10
6.195325E+1,-3.871902E-10
6.260334E+1,-4.115578E-10
6.325197E+1,-3.131921E-10
6.390238E+1,-4.304053E-10
6.455173E+1,-4.247362E-10
6.520152E+1,-4.237417E-10
6.579440E+1,-3.591923E-10
6.644505E+1,-3.406926E-10
6.709594E+1,-4.032033E-10
6.774419E+1,-4.519880E-10
6.839268E+1,-4.192162E-10
6.904317E+1,-3.139383E-10
6.969350E+1,-3.628228E-10
7.034239E+1,-3.736636E-10
7.099161E+1,-4.430863E-10
7.164120E+1,-3.981307E-10
7.229174E+1,-3.341783E-10
7.294086E+1,-2.249219E-10
7.359077E+1,-4.065350E-10
7.424031E+1,-3.909696E-10
7.489104E+1,-3.235361E-10
7.554182E+1,-3.303490E-10
7.619142E+1,-3.235360E-10
7.684142E+1,-4.008658E-10
7.749071E+1,-3.976831E-10
7.814089E+1,-3.912184E-10
7.878983E+1,-3.403446E-10
7.944080E+1,-3.672488E-10
8.009221E+1,-3.989269E-10
8.074055E+1,-4.029048E-10
8.139143E+1,-3.266194E-10
8.204104E+1,-2.387470E-10
8.269001E+1,-3.866431E-10
8.334002E+1,-4.236918E-10
8.395290E+1,-3.555619E-10
8.460477E+1,-3.208009E-10
8.525446E+1,-4.075297E-10
8.590333E+1,-3.642647E-10
8.655404E+1,-4.551210E-10
8.720257E+1,-2.709716E-10
8.785340E+1,-3.160767E-10
8.850306E+1,-2.763923E-10
8.915306E+1,-2.819621E-10
8.980195E+1,-2.921066E-10
9.045370E+1,-2.356139E-10
9.110325E+1,-2.480961E-10
9.175323E+1,-4.154864E-10
9.240360E+1,-5.773570E-10
9.305333E+1,-4.881915E-10
9.370356E+1,-3.261220E-10
9.435475E+1,-2.775858E-10
9.500493E+1,-2.925048E-10
9.565452E+1,-3.098607E-10
9.630370E+1,-2.329285E-10
9.695339E+1,-2.094062E-10
9.760432E+1,-2.883274E-10
9.825278E+1,-3.871401E-10
9.890462E+1,-3.347256E-10
9.955386E+1,-4.045955E-10
1.002027E+2,-3.296528E-10
1.008530E+2,-3.762992E-10
1.015029E+2,-4.397545E-10
1.021529E+2,-3.769955E-10
1.027469E+2,-3.504394E-10
1.033975E+2,-3.482517E-10
1.040468E+2,-3.887318E-10
1.046967E+2,-4.288633E-10
1.053470E+2,-3.977327E-10
1.059966E+2,-2.811663E-10
1.066465E+2,-4.333892E-10
1.072966E+2,-4.147902E-10
1.079461E+2,-3.504897E-10
1.085967E+2,-2.677392E-10
1.092467E+2,-2.566992E-10
1.098947E+2,-3.371120E-10
1.105461E+2,-3.141369E-10
1.111931E+2,-1.238711E-10
1.118426E+2,-7.518559E-11
1.124932E+2,-1.951836E-10
1.131434E+2,-1.863813E-10
1.137933E+2,-1.341153E-10
1.144432E+2,-1.252932E-11
1.149752E+2,6.967666E-7
1.149705E+2,3.000093E-4
1.149685E+2,3.000108E-4
1.149692E+2,3.000114E-4
1.149707E+2,3.000112E-4
1.149702E+2,3.000097E-4
1.149716E+2,3.000107E-4
1.149716E+2,3.000098E-4
1.149726E+2,3.000111E-4
1.149722E+2,3.000105E-4
1.149724E+2,3.000097E-4
1.149732E+2,3.000095E-4
1.149740E+2,3.000110E-4
1.149744E+2,3.000102E-4
1.149744E+2,3.000105E-4
1.149750E+2,3.000098E-4
