1.008298E+0,3.949883E-9
4.013203E+0,1.466574E-8
7.020136E+0,1.833271E-8
1.006589E+1,2.640647E-8
1.305402E+1,3.411011E-8
1.606386E+1,4.115923E-8
1.907269E+1,4.856686E-8
2.205923E+1,5.628572E-8
2.512245E+1,6.427152E-8
2.811432E+1,7.162572E-8
3.111868E+1,7.906078E-8
3.410712E+1,8.664421E-8
3.711211E+1,9.396032E-8
4.015753E+1,1.031863E-7
4.316330E+1,1.131828E-7
4.615226E+1,1.238102E-7
4.916028E+1,1.344347E-7
5.216685E+1,1.451612E-7
5.521275E+1,1.562407E-7
5.821807E+1,1.621951E-7
6.120641E+1,1.779324E-7
6.421349E+1,1.897075E-7
6.720398E+1,2.011576E-7
7.026554E+1,2.128825E-7
7.325376E+1,2.241921E-7
7.626340E+1,2.360418E-7
7.925341E+1,2.479851E-7
8.226072E+1,2.599290E-7
8.530715E+1,2.721328E-7
8.831378E+1,2.844132E-7
9.130431E+1,2.966957E-7
9.431329E+1,3.091466E-7
9.732076E+1,3.217632E-7
1.003659E+2,3.344349E-7
1.033734E+2,3.471149E-7
1.063633E+2,3.602655E-7
1.093715E+2,3.728492E-7
1.123560E+2,3.860148E-7
1.154212E+2,3.990036E-7
1.184118E+2,4.121748E-7
1.214192E+2,4.256742E-7
1.244088E+2,4.392723E-7
1.274170E+2,4.532550E-7
1.304625E+2,4.673997E-7
1.334715E+2,4.818674E-7
1.364599E+2,4.960642E-7
1.394673E+2,5.106302E-7
1.424753E+2,5.258069E-7
1.455199E+2,5.406929E-7
1.485284E+2,5.556585E-7
1.515195E+2,5.714117E-7
1.545265E+2,5.860630E-7
1.575155E+2,6.014270E-7
1.605795E+2,6.194883E-7
1.635662E+2,6.332839E-7
1.665751E+2,6.513146E-7
1.695659E+2,6.680283E-7
1.725722E+2,6.845719E-7
1.756179E+2,7.060169E-7
1.786243E+2,7.219294E-7
1.816130E+2,7.393293E-7
1.846202E+2,7.601548E-7
1.876250E+2,7.757901E-7
1.906703E+2,7.957939E-7
1.936765E+2,8.151183E-7
1.966664E+2,8.312080E-7
1.996744E+2,8.521992E-7
2.026625E+2,8.706601E-7
2.057253E+2,8.903619E-7
2.087159E+2,9.105646E-7
2.117223E+2,9.292154E-7
2.147128E+2,9.478679E-7
2.177200E+2,9.701454E-7
2.207638E+2,9.889316E-7
2.237717E+2,1.007452E-6
2.267600E+2,1.028181E-6
2.297674E+2,1.047212E-6
2.326973E+2,1.049994E-6
2.349559E+2,1.050004E-6
2.388217E+2,1.053408E-6
2.418110E+2,1.072888E-6
2.448194E+2,1.091611E-6
2.478094E+2,1.110300E-6
2.508729E+2,1.129649E-6
2.538625E+2,1.148666E-6
2.568719E+2,1.168058E-6
2.598608E+2,1.187256E-6
2.628654E+2,1.206683E-6
2.659111E+2,1.226560E-6
2.689176E+2,1.246332E-6
2.719270E+2,1.266287E-6
2.749170E+2,1.286205E-6
2.779239E+2,1.306383E-6
2.809689E+2,1.326852E-6
2.839787E+2,1.347204E-6
2.869669E+2,1.367702E-6
2.899755E+2,1.388374E-6
2.929641E+2,1.409181E-6
2.960272E+2,1.430499E-6
2.990186E+2,1.451346E-6
3.020268E+2,1.472559E-6
3.050167E+2,1.493805E-6
3.080800E+2,1.515727E-6
3.110685E+2,1.537115E-6
3.140760E+2,1.558697E-6
3.170819E+2,1.580484E-6
3.200714E+2,1.602415E-6
3.231185E+2,1.624905E-6
3.261251E+2,1.647087E-6
3.291329E+2,1.669370E-6
3.321208E+2,1.691684E-6
3.351280E+2,1.714328E-6
3.381727E+2,1.737465E-6
3.411773E+2,1.760338E-6
3.441665E+2,1.783275E-6
3.471740E+2,1.806478E-6
3.501631E+2,1.829578E-6
3.532256E+2,1.853481E-6
3.562134E+2,1.876971E-6
3.592211E+2,1.900840E-6
3.622306E+2,1.924788E-6
3.652208E+2,1.948620E-6
3.682639E+2,1.973191E-6
3.712715E+2,1.997519E-6
3.742771E+2,2.022055E-6
3.772671E+2,2.046668E-6
3.802769E+2,2.071575E-6
3.833207E+2,2.096813E-6
3.863282E+2,2.121926E-6
3.893190E+2,2.147112E-6
3.923248E+2,2.172687E-6
3.953169E+2,2.198159E-6
3.983812E+2,2.224470E-6
4.013702E+2,2.250215E-6
4.043797E+2,2.276371E-6
4.073859E+2,2.302624E-6
4.103740E+2,2.329021E-6
4.134203E+2,2.356030E-6
4.164262E+2,2.382903E-6
4.194327E+2,2.409706E-6
4.224230E+2,2.436659E-6
4.254287E+2,2.463976E-6
4.284761E+2,2.491919E-6
4.314833E+2,2.519573E-6
4.344732E+2,2.547275E-6
4.374818E+2,2.575234E-6
4.404706E+2,2.603194E-6
4.435347E+2,2.632059E-6
4.465238E+2,2.660519E-6
4.495309E+2,2.689251E-6
4.525391E+2,2.718160E-6
4.555295E+2,2.747035E-6
4.585733E+2,2.776665E-6
4.615819E+2,2.806078E-6
4.645882E+2,2.835728E-6
4.675778E+2,2.865471E-6
4.705857E+2,2.895471E-6
4.736302E+2,2.925940E-6
4.766355E+2,2.956306E-6
4.796274E+2,2.986710E-6
4.826356E+2,3.017564E-6
4.856430E+2,3.048515E-6
4.886869E+2,3.080124E-6
4.916706E+2,3.111200E-6
