gateSignalVoltage,gateEmitterVoltage,collectorEmitterVoltage,collectorEmitterCurrentSingal
9.4531252736,9.7656252928,1.6875002368,-0.01562500096
8.9843752448,9.5312502784,1.7500002304,-0.01562500096
8.3593752064,9.0625002496,1.7500002304,-0.03125000192
7.4218751488,9.0625002496,1.7500002304,-0.01562500096
6.2500000768,8.6718752256,1.6875002368,-0.01562500096
5.0781250048,8.4375002112,1.5625002496,-0.01562500096
3.828124928,8.2031251968,1.3750002688,-0.01562500096
2.8124998656,8.125000192,1.2500002816,-0.01562500096
1.7968748032,8.125000192,1.2500002816,-0.03125000192
1.3281247744,8.2031251968,1.1250002944,-0.01562500096
0.937499750400001,8.3593752064,1.1250002944,-0.01562500096
0.7812497408,8.4375002112,1.2500002816,-0.01562500096
0.703124736,8.6718752256,1.4375002624,0
0.7812497408,8.8281252352,1.500000256,-0.01562500096
0.937499750400001,8.8281252352,1.6250002432,-0.03125000192
1.0156247552,8.90625024,1.812500224,-0.01562500096
1.09374976,9.0625002496,1.8750002176,-0.01562500096
1.0156247552,8.9843752448,1.9375002112,-0.01562500096
1.0156247552,8.9843752448,1.9375002112,-0.01562500096
0.8593747456,8.90625024,1.8750002176,-0.01562500096
0.7812497408,8.7500002304,1.8750002176,-0.01562500096
0.703124736,8.6718752256,1.812500224,-0.03125000192
0.703124736,8.515625216,1.6875002368,0
0.390624716800001,8.515625216,1.6250002432,-0.01562500096
0.4687497216,8.515625216,1.5625002496,0
0.4687497216,8.3593752064,1.6250002432,-0.01562500096
0.390624716800001,8.3593752064,1.6250002432,-0.01562500096
0.390624716800001,8.3593752064,1.7500002304,-0.01562500096
0.4687497216,8.2812502016,1.812500224,-0.01562500096
0.312499712,8.2031251968,1.8750002176,-0.01562500096
0.390624716800001,8.2812502016,1.812500224,-0.01562500096
0.312499712,8.125000192,1.8750002176,-0.03125000192
0.234374707200001,8.2031251968,1.812500224,-0.01562500096
0.312499712,8.125000192,1.812500224,-0.03125000192
0.234374707200001,8.0468751872,1.7500002304,-0.01562500096
0.234374707200001,7.8906251776,1.812500224,-0.01562500096
0.234374707200001,7.8906251776,1.812500224,0
0.1562497024,7.8125001728,1.7500002304,-0.03125000192
0.0781246976000007,7.734375168,1.812500224,0
0.0781246976000007,7.6562501632,1.9375002112,-0.01562500096
0.1562497024,7.6562501632,1.8750002176,-0.01562500096
-3.07199999660668e-07,7.6562501632,1.9375002112,-0.01562500096
-3.07199999660668e-07,7.6562501632,1.9375002112,0
0.0781246976000007,7.5781251584,1.9375002112,-0.01562500096
-3.07199999660668e-07,7.5781251584,1.9375002112,-0.01562500096
-3.07199999660668e-07,7.4218751488,1.8750002176,-0.01562500096
0.0781246976000007,7.343750144,1.8750002176,0
